age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed,campaign [Binned] (equi-width),campaign [Binned](equi-depth),duration(min - max normalization),duration(z- score normalization),married(Binarization),divorced(Binarization),single(Binarization),unknown(Binarization),age_binned(Discretization)
39,admin.,married,basic.9y,no,yes,no,telephone,may,fri,150,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no,Bin 1,Bin 2,0.038614123,-0.406262267,1,0,0,0,Adult
60,technician,divorced,professional.course,unknown,yes,no,telephone,may,fri,57,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no,Bin 1,Bin 2,0.014017456,-0.748099799,0,1,0,0,Mid-age
32,retired,married,high.school,no,no,no,telephone,may,fri,209,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no,Bin 2,Bin 3,0.054218461,-0.189397596,1,0,0,0,Adult
40,unemployed,married,basic.9y,no,yes,yes,telephone,may,fri,316,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no,Bin 2,Bin 3,0.082517852,0.203899349,1,0,0,0,Adult
41,management,married,unknown,no,yes,no,telephone,may,fri,129,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no,Bin 2,Bin 3,0.033060037,-0.483451387,1,0,0,0,Adult
43,admin.,married,university.degree,unknown,yes,no,telephone,may,fri,2016,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,yes,Bin 1,Bin 2,0.532134356,6.452542404,1,0,0,0,Adult
29,management,single,university.degree,no,yes,no,telephone,may,fri,174,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no,Bin 1,Bin 1,0.04496165,-0.31804613,0,0,1,0,Adult
52,self-employed,married,university.degree,no,no,no,telephone,may,fri,61,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no,Bin 1,Bin 1,0.015075377,-0.733397109,1,0,0,0,Mid-age
29,unknown,married,university.degree,no,unknown,unknown,telephone,may,fri,282,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no,Bin 1,Bin 2,0.073525522,0.078926488,1,0,0,0,Adult
38,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,fri,455,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no,Bin 1,Bin 1,0.119280614,0.714817811,0,0,1,0,Adult
34,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,229,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no,Bin 4,Bin 5,0.059508067,-0.115884149,1,0,0,0,Adult
50,retired,married,basic.4y,unknown,yes,no,telephone,may,fri,89,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no,Bin 1,Bin 2,0.022480825,-0.630478283,1,0,0,0,Mid-age
50,housemaid,divorced,high.school,no,no,no,telephone,may,fri,177,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no,Bin 1,Bin 2,0.045755091,-0.307019113,0,1,0,0,Mid-age
27,services,married,basic.9y,no,yes,no,telephone,may,fri,162,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no,Bin 1,Bin 2,0.041787887,-0.362154198,1,0,0,0,Adult
38,blue-collar,married,high.school,no,no,no,telephone,may,fri,18,7,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no,Bin 6,Bin 6,0.003702724,-0.891451022,1,0,0,0,Adult
28,services,single,high.school,no,unknown,unknown,telephone,may,fri,71,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no,Bin 2,Bin 3,0.01772018,-0.696640385,0,0,1,0,Adult
41,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,43,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no,Bin 1,Bin 2,0.010314732,-0.799559212,1,0,0,0,Adult
34,blue-collar,married,unknown,unknown,unknown,unknown,telephone,may,fri,298,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no,Bin 1,Bin 2,0.077757207,0.137737246,1,0,0,0,Adult
39,housemaid,married,basic.4y,no,yes,yes,telephone,may,fri,83,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no,Bin 2,Bin 3,0.020893943,-0.652532317,1,0,0,0,Adult
51,services,married,professional.course,unknown,no,no,telephone,may,fri,328,7,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no,Bin 6,Bin 6,0.085691616,0.248007418,1,0,0,0,Mid-age
26,blue-collar,single,high.school,no,no,no,telephone,may,fri,213,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no,Bin 3,Bin 4,0.055276382,-0.174694907,0,0,1,0,Adult
43,management,married,basic.4y,no,yes,no,telephone,may,fri,257,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no,Bin 2,Bin 3,0.066913515,-0.012965322,1,0,0,0,Adult
29,blue-collar,married,professional.course,unknown,yes,no,telephone,may,mon,79,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,Bin 5,Bin 5,0.019836022,-0.667235006,1,0,0,0,Adult
33,unemployed,married,professional.course,unknown,yes,no,telephone,may,mon,129,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,Bin 1,Bin 2,0.033060037,-0.483451387,1,0,0,0,Adult
39,entrepreneur,divorced,high.school,no,no,no,telephone,may,mon,122,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,Bin 1,Bin 1,0.031208675,-0.509181094,0,1,0,0,Adult
33,blue-collar,single,high.school,no,no,no,telephone,may,mon,165,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,Bin 1,Bin 1,0.042581328,-0.351127181,0,0,1,0,Adult
54,management,divorced,university.degree,no,no,no,telephone,may,mon,288,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,Bin 1,Bin 2,0.075112404,0.100980522,0,1,0,0,Mid-age
42,management,married,university.degree,no,yes,no,telephone,may,mon,112,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,Bin 1,Bin 1,0.028563872,-0.545937818,1,0,0,0,Adult
41,admin.,single,unknown,no,yes,yes,telephone,may,mon,1111,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes,Bin 2,Bin 3,0.292779688,3.126058896,0,0,1,0,Adult
33,technician,married,basic.9y,no,yes,no,telephone,may,mon,315,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,Bin 1,Bin 1,0.082253372,0.200223677,1,0,0,0,Adult
38,technician,married,professional.course,no,no,no,telephone,may,mon,80,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,Bin 3,Bin 4,0.020100503,-0.663559334,1,0,0,0,Adult
50,management,divorced,professional.course,no,no,no,telephone,may,mon,39,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,Bin 2,Bin 3,0.00925681,-0.814261902,0,1,0,0,Mid-age
45,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,101,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,Bin 1,Bin 1,0.025654589,-0.586370214,1,0,0,0,Mid-age
41,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,457,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,Bin 3,Bin 4,0.119809574,0.722169155,1,0,0,0,Adult
45,management,married,professional.course,no,no,no,telephone,may,mon,98,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,Bin 1,Bin 2,0.024861148,-0.597397231,1,0,0,0,Mid-age
37,admin.,married,basic.4y,no,yes,no,telephone,may,mon,65,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,Bin 1,Bin 1,0.016133298,-0.71869442,1,0,0,0,Adult
31,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,212,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,Bin 1,Bin 2,0.055011902,-0.178370579,1,0,0,0,Adult
29,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,65,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,Bin 4,Bin 5,0.016133298,-0.71869442,1,0,0,0,Adult
51,technician,married,professional.course,no,yes,no,telephone,may,mon,220,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,Bin 1,Bin 2,0.057127744,-0.1489652,1,0,0,0,Mid-age
47,blue-collar,divorced,basic.4y,no,no,yes,telephone,may,mon,298,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,Bin 1,Bin 2,0.077757207,0.137737246,0,1,0,0,Mid-age
39,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,249,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,Bin 3,Bin 4,0.064797673,-0.042370701,1,0,0,0,Adult
35,admin.,married,high.school,no,yes,no,telephone,may,mon,81,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no,Bin 3,Bin 4,0.020364983,-0.659883662,1,0,0,0,Adult
39,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,tue,182,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 5,Bin 5,0.047077493,-0.288640751,0,1,0,0,Adult
30,admin.,married,university.degree,no,yes,no,telephone,may,tue,907,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 1,Bin 2,0.238825707,2.376221729,1,0,0,0,Adult
28,blue-collar,single,basic.9y,no,yes,no,telephone,may,tue,49,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 1,Bin 1,0.011901613,-0.777505178,0,0,1,0,Adult
39,self-employed,married,basic.4y,unknown,yes,no,telephone,may,tue,3366,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 2,Bin 3,0.889182756,11.41470012,1,0,0,0,Adult
34,admin.,married,university.degree,no,no,no,telephone,may,tue,373,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 1,Bin 1,0.097593229,0.413412675,1,0,0,0,Adult
38,blue-collar,single,university.degree,unknown,no,no,telephone,may,tue,392,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 1,Bin 1,0.102618355,0.48325045,0,0,1,0,Adult
44,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,may,tue,148,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 1,Bin 1,0.038085163,-0.413613612,0,1,0,0,Adult
45,blue-collar,married,basic.4y,no,no,no,telephone,may,tue,44,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 1,Bin 1,0.010579212,-0.79588354,1,0,0,0,Mid-age
35,admin.,divorced,university.degree,no,no,yes,telephone,may,tue,232,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 2,Bin 3,0.060301508,-0.104857131,0,1,0,0,Adult
37,technician,single,basic.9y,unknown,no,no,telephone,may,tue,83,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 1,Bin 1,0.020893943,-0.652532317,0,0,1,0,Adult
42,admin.,single,high.school,no,no,no,telephone,may,tue,65,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 1,Bin 1,0.016133298,-0.71869442,0,0,1,0,Adult
48,blue-collar,divorced,basic.4y,unknown,no,no,telephone,may,tue,106,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 1,Bin 1,0.02697699,-0.567991852,0,1,0,0,Mid-age
55,retired,married,basic.6y,unknown,no,no,telephone,may,tue,129,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 1,Bin 1,0.033060037,-0.483451387,1,0,0,0,Mid-age
40,self-employed,married,professional.course,no,no,no,telephone,may,tue,119,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 1,Bin 1,0.030415234,-0.520208111,1,0,0,0,Adult
48,admin.,divorced,high.school,no,no,no,telephone,may,tue,31,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 1,Bin 2,0.007140968,-0.843667281,0,1,0,0,Mid-age
50,services,married,unknown,unknown,no,no,telephone,may,tue,144,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 1,Bin 1,0.037027241,-0.428316301,1,0,0,0,Mid-age
49,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,67,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 1,Bin 2,0.016662259,-0.711343075,1,0,0,0,Mid-age
58,retired,married,professional.course,unknown,unknown,unknown,telephone,may,tue,179,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 1,Bin 1,0.046284052,-0.299667768,1,0,0,0,Mid-age
39,blue-collar,single,unknown,unknown,no,no,telephone,may,tue,181,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 2,Bin 3,0.046813012,-0.292316423,0,0,1,0,Adult
39,blue-collar,married,basic.6y,no,yes,no,telephone,may,tue,163,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 1,Bin 2,0.042052367,-0.358478526,1,0,0,0,Adult
34,management,married,university.degree,no,yes,no,telephone,may,tue,230,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 2,Bin 3,0.059772547,-0.112208476,1,0,0,0,Adult
31,entrepreneur,single,basic.9y,no,no,no,telephone,may,tue,185,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 5,Bin 5,0.047870934,-0.277613733,0,0,1,0,Adult
47,services,married,high.school,unknown,no,yes,telephone,may,tue,69,11,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 9,Bin 6,0.017191219,-0.70399173,1,0,0,0,Mid-age
39,admin.,married,university.degree,no,no,no,telephone,may,tue,109,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 3,Bin 4,0.027770431,-0.556964835,1,0,0,0,Adult
34,blue-collar,married,basic.6y,no,no,no,telephone,may,tue,384,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no,Bin 1,Bin 1,0.100502513,0.453845071,1,0,0,0,Adult
51,admin.,married,basic.4y,unknown,yes,no,telephone,may,wed,942,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,yes,Bin 2,Bin 3,0.248082518,2.504870262,1,0,0,0,Mid-age
58,housemaid,married,university.degree,unknown,no,no,telephone,may,wed,162,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 1,Bin 1,0.041787887,-0.362154198,1,0,0,0,Mid-age
35,services,married,high.school,no,no,no,telephone,may,wed,188,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 1,Bin 1,0.048664375,-0.266586716,1,0,0,0,Adult
48,management,married,basic.4y,unknown,no,no,telephone,may,wed,238,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 1,Bin 1,0.061888389,-0.082803097,1,0,0,0,Mid-age
51,services,married,high.school,no,yes,no,telephone,may,wed,92,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 1,Bin 1,0.023274266,-0.619451265,1,0,0,0,Mid-age
50,housemaid,married,basic.9y,unknown,yes,yes,telephone,may,wed,125,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 1,Bin 1,0.032002116,-0.498154077,1,0,0,0,Mid-age
53,services,married,high.school,unknown,yes,no,telephone,may,wed,80,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 1,Bin 1,0.020100503,-0.663559334,1,0,0,0,Mid-age
33,unemployed,divorced,basic.9y,no,no,no,telephone,may,wed,1321,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,yes,Bin 1,Bin 2,0.34832055,3.897950096,0,1,0,0,Adult
42,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,51,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 1,Bin 1,0.012430574,-0.770153833,1,0,0,0,Adult
34,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,139,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 1,Bin 2,0.03570484,-0.446694663,1,0,0,0,Adult
29,technician,single,professional.course,no,no,no,telephone,may,wed,199,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 1,Bin 2,0.051573658,-0.22615432,0,0,1,0,Adult
50,admin.,married,high.school,unknown,no,no,telephone,may,wed,225,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 1,Bin 1,0.058450145,-0.130586838,1,0,0,0,Mid-age
41,management,married,university.degree,unknown,yes,no,telephone,may,wed,136,8,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 6,Bin 6,0.034911399,-0.45772168,1,0,0,0,Adult
28,entrepreneur,married,basic.4y,unknown,no,no,telephone,may,wed,117,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 1,Bin 1,0.029886273,-0.527559456,1,0,0,0,Adult
33,admin.,single,university.degree,no,no,no,telephone,may,wed,337,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 1,Bin 1,0.088071939,0.281088469,0,0,1,0,Adult
34,services,married,high.school,unknown,no,no,telephone,may,wed,48,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 1,Bin 1,0.011637133,-0.78118085,1,0,0,0,Adult
37,admin.,married,university.degree,no,yes,no,telephone,may,wed,108,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 1,Bin 1,0.027505951,-0.560640507,1,0,0,0,Adult
27,student,single,university.degree,no,yes,no,telephone,may,wed,274,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 5,Bin 5,0.07140968,0.049521109,0,0,1,0,Adult
23,services,single,high.school,no,no,no,telephone,may,wed,107,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 1,Bin 1,0.027241471,-0.56431618,0,0,1,0,Adult
39,admin.,married,high.school,unknown,yes,no,telephone,may,wed,232,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 1,Bin 2,0.060301508,-0.104857131,1,0,0,0,Adult
32,services,married,high.school,no,no,no,telephone,may,wed,423,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 1,Bin 2,0.110817244,0.597196294,1,0,0,0,Adult
59,retired,married,professional.course,unknown,yes,no,telephone,may,wed,125,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 1,Bin 2,0.032002116,-0.498154077,1,0,0,0,Mid-age
32,technician,married,professional.course,no,no,no,telephone,may,wed,546,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 1,Bin 1,0.143348321,1.049303998,1,0,0,0,Adult
36,technician,married,professional.course,no,no,no,telephone,may,wed,246,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 3,Bin 4,0.064004232,-0.053397718,1,0,0,0,Adult
33,admin.,married,university.degree,no,no,no,telephone,may,wed,122,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 3,Bin 4,0.031208675,-0.509181094,1,0,0,0,Adult
41,admin.,single,university.degree,no,no,no,telephone,may,wed,349,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 1,Bin 2,0.091245702,0.325196538,0,0,1,0,Adult
37,admin.,married,high.school,unknown,yes,no,telephone,may,wed,260,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no,Bin 2,Bin 3,0.067706956,-0.001938305,1,0,0,0,Adult
36,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,90,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 1,Bin 2,0.022745305,-0.62680261,1,0,0,0,Adult
45,admin.,married,basic.6y,no,yes,no,telephone,may,thu,226,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 1,Bin 2,0.058714626,-0.126911166,1,0,0,0,Mid-age
31,admin.,married,high.school,no,no,yes,telephone,may,thu,349,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 1,Bin 2,0.091245702,0.325196538,1,0,0,0,Adult
37,services,married,professional.course,unknown,no,no,telephone,may,thu,125,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 3,Bin 4,0.032002116,-0.498154077,1,0,0,0,Adult
41,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,259,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 1,Bin 1,0.067442476,-0.005613977,1,0,0,0,Adult
42,technician,divorced,basic.9y,no,no,no,telephone,may,thu,263,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 1,Bin 1,0.068500397,0.009088713,0,1,0,0,Adult
37,blue-collar,married,basic.9y,no,yes,yes,telephone,may,thu,87,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 1,Bin 1,0.021951865,-0.637829627,1,0,0,0,Adult
35,blue-collar,single,unknown,no,no,no,telephone,may,thu,104,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 1,Bin 1,0.02644803,-0.575343197,0,0,1,0,Adult
31,technician,married,professional.course,no,yes,no,telephone,may,thu,374,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 1,Bin 1,0.09785771,0.417088347,1,0,0,0,Adult
45,admin.,divorced,basic.6y,no,yes,no,telephone,may,thu,240,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 1,Bin 1,0.06241735,-0.075451752,0,1,0,0,Mid-age
38,technician,married,professional.course,no,no,no,telephone,may,thu,436,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 1,Bin 1,0.114255488,0.644980035,1,0,0,0,Adult
32,blue-collar,married,high.school,unknown,yes,no,telephone,may,thu,200,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 1,Bin 1,0.051838138,-0.222478648,1,0,0,0,Adult
38,services,single,high.school,unknown,no,yes,telephone,may,thu,1257,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,yes,Bin 2,Bin 3,0.331393811,3.662707064,0,0,1,0,Adult
48,admin.,married,high.school,no,no,yes,telephone,may,thu,221,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 1,Bin 1,0.057392224,-0.145289528,1,0,0,0,Mid-age
45,blue-collar,married,basic.4y,no,no,no,telephone,may,thu,219,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 1,Bin 1,0.056863264,-0.152640872,1,0,0,0,Mid-age
39,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,651,23,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,yes,Bin 19,Bin 6,0.171118752,1.435249598,1,0,0,0,Adult
36,admin.,divorced,university.degree,no,yes,no,telephone,may,thu,155,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 1,Bin 1,0.039936525,-0.387883905,0,1,0,0,Adult
50,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,thu,236,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 2,Bin 3,0.061359429,-0.090154442,0,0,1,0,Mid-age
49,self-employed,married,professional.course,no,unknown,unknown,telephone,may,thu,104,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 1,Bin 2,0.02644803,-0.575343197,1,0,0,0,Mid-age
32,management,married,basic.6y,no,yes,no,telephone,may,thu,490,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 2,Bin 3,0.128537424,0.843466344,1,0,0,0,Adult
59,retired,married,professional.course,no,no,no,telephone,may,thu,422,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 2,Bin 3,0.110552764,0.593520622,1,0,0,0,Mid-age
29,admin.,single,university.degree,no,no,no,telephone,may,thu,22,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 2,Bin 3,0.004760645,-0.876748332,0,0,1,0,Adult
35,unemployed,married,basic.4y,unknown,unknown,unknown,telephone,may,thu,71,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 3,Bin 4,0.01772018,-0.696640385,1,0,0,0,Adult
34,blue-collar,single,basic.9y,unknown,no,yes,telephone,may,thu,110,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 1,Bin 1,0.028034911,-0.553289162,0,0,1,0,Adult
27,unemployed,married,basic.9y,no,no,no,telephone,may,thu,84,14,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 12,Bin 6,0.021158424,-0.648856644,1,0,0,0,Adult
28,student,single,basic.4y,no,no,no,telephone,may,thu,484,8,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 6,Bin 6,0.126950542,0.82141231,0,0,1,0,Adult
50,services,single,high.school,unknown,yes,no,telephone,may,thu,468,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 1,Bin 2,0.122718857,0.762601552,0,0,1,0,Mid-age
49,admin.,married,high.school,unknown,no,no,telephone,may,thu,157,5,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 4,Bin 5,0.040465485,-0.38053256,1,0,0,0,Mid-age
48,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,244,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 1,Bin 2,0.063475271,-0.060749063,1,0,0,0,Mid-age
31,self-employed,married,basic.9y,no,no,no,telephone,may,thu,301,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 3,Bin 4,0.078550648,0.148764263,1,0,0,0,Adult
40,blue-collar,single,basic.4y,unknown,no,no,telephone,may,thu,487,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 3,Bin 4,0.127743983,0.832439327,0,0,1,0,Adult
46,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,thu,516,9,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 7,Bin 6,0.135413912,0.939033826,1,0,0,0,Mid-age
50,retired,married,basic.4y,unknown,yes,no,telephone,may,thu,855,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 3,Bin 4,0.225072732,2.185086765,1,0,0,0,Mid-age
57,management,married,university.degree,no,yes,no,telephone,may,thu,278,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 3,Bin 4,0.072467601,0.064223798,1,0,0,0,Mid-age
42,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,391,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 2,Bin 3,0.102353875,0.479574778,1,0,0,0,Adult
48,blue-collar,married,high.school,unknown,no,no,telephone,may,thu,202,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no,Bin 3,Bin 4,0.052367099,-0.215127303,1,0,0,0,Mid-age
30,admin.,single,high.school,no,no,yes,telephone,may,thu,892,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,yes,Bin 3,Bin 4,0.234858503,2.321086643,0,0,1,0,Adult
